Hour Ending,,,,,,,,,,,,,
MST,(mu)g/m³,(mu)g/m³,°C,m bar,Percent,W/m2,m,m/s,m/s,°,mm,mm,
Date,PM10 (1h),PM10 (24h rolling),Temperature (1h),Pressure (1h),Relative Humidity (1h),Solar Radiation (1h),Snow Depth (1h),Wind Speed Max. (1h),Wind Speed (1h),Wind Direction (1h),Precipitation (1h),Precipitation (24h rolling),Annotations
2022-03-17 13:00:00,2.914134,11.86052,1.903,1012,45.15,472.6939,0.3630296,5.54,3.143,160.2,0,0,
2022-03-17 14:00:00,3.858375,12.00206,2.966,1011,41.48,692.1307,0.3479047,7.096,3.27,152.4,0,0,
2022-03-17 15:00:00,5.247656,12.16158,2.98,1011,43.78,559.4905,0.3611767,7.424,3.828,154.4,0,0,
2022-03-17 16:00:00,4.240037,12.2114,2.252,1011,49.14,282.6698,0.3374795,6.298,3.713,169.6,0,0,
2022-03-17 17:00:00,7.936112,12.40208,1.431,1010,54.73,93.84444,0.3476323,7.547,3.917,177,0,0,
2022-03-17 18:00:00,6.323355,12.384,0.889,1010,61.28,55.8624,0.3545627,6.472,3.09,164.3,0,0,
2022-03-17 19:00:00,5.42521,12.04699,0.477,1010,62.21,13.38795,0.3559631,5.612,2.53,165.4,0,0,
2022-03-17 20:00:00,5.214231,11.85981,-0.095,1010,67.52,0,0.3578706,5.253,2.931,179.1,0,0,
2022-03-17 21:00:00,4.921074,11.83486,0.238,1009,63.62,0,0.3571133,7.834,4.357,182,0,0,
2022-03-17 22:00:00,6.304446,11.8663,0.215,1009,60.63,0,0.3581264,5.315,2.437,154.5,0,0,
2022-03-17 23:00:00,3.50401,11.75534,-0.189,1009,64.26,0,0.3580508,4.567,2.001,156.6,0,0,
2022-03-18 00:00:00,3.957882,11.64705,-0.328,1009,66.54,0,0.3579758,4.352,1.617,172.7,0,0,
2022-03-18 01:00:00,3.857882,11.47097,-0.324,1009,66.24,0,0.3585921,3.901,1.08,147.1,0,0,
2022-03-18 02:00:00,6.570142,11.40796,-0.538,1009,67.52,0,0.3580473,3.973,0.497,189,0,0,
2022-03-18 03:00:00,6.289879,11.28707,-0.574,1009,67.47,0,0.3584985,3.912,1.111,190.7,0,0,
2022-03-18 04:00:00,5.365631,11.12574,-0.814,1009,70.64,0,0.3591231,3.308,1.659,180.5,0,0,
2022-03-18 05:00:00,5.002702,10.92916,-1.108,1009,73.32,0,0.3573878,3.062,0.789,159.8,0,0,
2022-03-18 06:00:00,5.466147,10.63862,-1.417,1010,76.35,0,0.3569958,2.273,0.648,145.3,0,0,
2022-03-18 07:00:00,5.696904,9.762307,-1.54,1010,78.63,0.5930785,0.3574368,2.796,1.239,138.3,0,0,
2022-03-18 08:00:00,5.702164,9.149314,-1.554,1011,80.1,16.85454,0.3565019,2.58,0.972,157.1,0,0,
2022-03-18 09:00:00,6.845828,8.220824,-0.888,1011,75.23,96.49036,0.357165,3.338,1.38,168.8,0,0,
2022-03-18 10:00:00,6.442019,6.189212,0.101,1011,67.96,167.5591,0.3568213,3.983,1.804,161.6,0,0,
2022-03-18 11:00:00,2.726879,5.14062,0.828,1011,60.95,245.3632,0.3572913,4.741,2.496,168.5,0,0,
2022-03-18 12:00:00,2.327935,5.089193,1.412,1010,56.51,308.8793,0.3536536,6.257,2.54,170.5,0,0,
2022-03-18 13:00:00,1.208618,5.01813,1.907,1010,49.17,375.1792,0.3550763,6.728,3.513,151,0,0,
2022-03-18 14:00:00,1.781322,4.931586,2.532,1010,39.91,307.1202,0.3384711,7.137,3.636,153.7,0,0,
2022-03-18 15:00:00,2.566015,4.819851,3.086,1010,39.63,519.6777,0.3502305,6.973,3.643,151,0,0,
2022-03-18 16:00:00,2.896048,4.763852,2.845,1009,44.05,367.9261,0.3286713,6.513,3.831,153.5,0,0,
2022-03-18 17:00:00,2.958494,4.556451,2.485,1009,42.3,173.898,0.3331406,6.994,3.289,155,0,0,
2022-03-18 18:00:00,4.551268,4.482614,2.071,1009,43.12,100.2509,0.3292279,7.496,3.68,150.2,0,0,
2022-03-18 19:00:00,4.000272,4.423241,1.208,1009,45.54,13.85769,0.3325353,5.949,2.997,157.7,0,0,
2022-03-18 20:00:00,5.48526,4.434534,0.617,1009,46.6,0,0.3333435,6.113,2.85,175.1,0,0,
2022-03-18 21:00:00,6.980375,4.520339,-0.088,1009,52.22,0,0.3311485,5.079,1.575,163.8,0,0,
2022-03-18 22:00:00,5.433039,4.48403,-0.856,1009,59.06,0,0.3325141,3.144,1.214,155.7,0,0,
2022-03-18 23:00:00,5.159187,4.552996,-1.19,1009,64.87,0,0.3313655,3.092,1.282,156.6,0,0,
2022-03-19 00:00:00,6.950327,4.67768,-1.124,1009,67.84,0,0.3326243,2.703,1.471,157.3,0,0,
2022-03-19 01:00:00,8.637186,4.876818,-1.51,1008,70.36,0,0.3293201,2.14,0.614,162.1,0,0,
2022-03-19 02:00:00,8.368142,4.951735,-1.689,1008,72.41,0,0.3304439,1.219,0.037,79.06,0,0,
2022-03-19 03:00:00,7.653449,5.008551,-2.191,1008,75.24,0,0.3325343,0.604,0.005,160,0,0,
2022-03-19 04:00:00,7.917693,5.114886,-2.432,1007,77.2,0,0.3304448,1.495,0.201,9.33,0,0,
2022-03-19 05:00:00,9.135778,5.287098,-3.213,1007,79.74,0,0.3286538,1.341,0.191,127.9,0,0,
2022-03-19 06:00:00,9.62743,5.460485,-3.576,1007,81.7,0,0.329116,0.891,0.07,86.5,0,0,
2022-03-19 07:00:00,10.74972,5.671019,-4.279,1007,83.5,0.6954627,0.3275638,0.983,0.059,58.08,0,0,
2022-03-19 08:00:00,10.79129,5.883066,-4.85,1006,83.6,32.85151,0.3281611,0.184,0.001,99.2,0,0,
2022-03-19 09:00:00,10.87124,6.050791,-3.475,1006,75.63,138.6174,0.327121,0,0,0,0,0,
2022-03-19 10:00:00,9.648494,6.184394,0.189,1006,55.22,348.2527,0.3264994,3.092,0.184,226.8,0,0,
2022-03-19 11:00:00,7.781761,6.395014,2.529,1005,43.88,496.9826,0.3206556,6.134,2.745,175.9,0,0,
2022-03-19 12:00:00,8.486762,6.651632,3.601,1005,40.62,711.8124,0.3256845,7.506,3.575,164.7,0,0,
2022-03-19 13:00:00,8.171928,6.94177,3.904,1004,38.58,669.9812,0.3138434,6.523,3.645,166.1,0,0,
2022-03-19 14:00:00,9.685217,7.271099,3.611,1004,44.31,310.3676,0.2975929,6.39,3.276,150.2,0,0,
2022-03-19 15:00:00,9.362331,7.554279,3.862,1003,47.51,358.7459,0.3103808,7.956,3.749,152,0,0,
2022-03-19 16:00:00,11.64286,7.918729,3.82,1003,47.1,172.5138,0.3080916,5.908,3.086,165.5,0,0,
2022-03-19 17:00:00,10.33887,8.226245,3.742,1003,48.6,169.9468,0.3026342,7.148,3.674,158.5,0,0,
2022-03-19 18:00:00,8.853778,8.405517,2.832,1002,54.59,68.22088,0.2980076,6.4,2.791,157.8,0,0,
2022-03-19 19:00:00,9.315555,8.626987,1.885,1002,62.51,14.19011,0.2967538,4.659,1.833,154.1,0,0,
2022-03-19 20:00:00,8.531128,8.753898,1.173,1002,72.49,0,0.2972117,5.274,2.393,157.1,0.08,0.08,
2022-03-19 21:00:00,7.536424,8.777066,0.584,1002,79.47,0,0.2985727,5.97,2.183,151.3,0,0.08,
2022-03-19 22:00:00,8.343651,8.898342,0.082,1002,83,0,0.3005172,4.291,1.879,166.8,0.05,0.13,
2022-03-19 23:00:00,5.389425,8.907935,-0.181,1002,87.3,0,0.258673,6.482,2.823,157.9,2.6,2.73,
2022-03-20 00:00:00,4.157162,8.791553,-1.386,1002,89.9,0,0.2226398,4.762,2.268,155.6,0,2.73,
2022-03-20 01:00:00,4.391204,8.614637,-1.347,1002,88.8,0,0.2247947,4.516,2.035,172.3,0,2.73,
2022-03-20 02:00:00,4.609789,8.458039,-1.696,1002,86.8,0,0.2798147,2.202,0.638,158,0.12,2.85,
2022-03-20 03:00:00,5.450305,8.366241,-2.511,1003,87.2,0,0.2939383,2.335,0.579,144.7,0,2.85,
2022-03-20 04:00:00,7.636441,8.354523,-2.483,1003,79.92,0,0.2938949,5.642,2.422,165.5,0,2.85,
2022-03-20 05:00:00,6.392676,8.240227,-3.123,1004,79.34,0,0.2910088,4.383,1.995,149.7,0,2.85,
2022-03-20 06:00:00,6.118297,8.094013,-3.872,1004,77.26,0,0.295106,4.577,2.325,153.1,0,2.85,
2022-03-20 07:00:00,6.211321,7.904913,-3.993,1005,72.55,0.6306498,0.3005913,5.212,2.469,126.8,0,2.85,
2022-03-20 08:00:00,6.328096,7.718946,-3.968,1006,69.13,35.33387,0.2926513,5.704,2.135,150.9,0,2.85,
2022-03-20 09:00:00,5.901338,7.511867,-3.603,1007,65.33,91.21581,0.2798209,4.649,1.852,167.8,0,2.85,
2022-03-20 10:00:00,6.412819,7.377048,-3.094,1008,61.77,155.3305,0.2936777,4.741,2.257,149.9,0,2.85,
2022-03-20 11:00:00,5.6761,7.289311,-1.711,1009,49.63,246.8668,0.2905055,5.274,1.985,164.9,0,2.85,
2022-03-20 12:00:00,4.613292,7.127917,-0.815,1009,37.72,299.083,0.2472048,5.161,1.37,191.3,0,2.85,
2022-03-20 13:00:00,4.607521,6.9794,-0.339,1009,33.64,321.7817,0.2644164,5.274,1.413,212.4,0,2.85,
2022-03-20 14:00:00,2.257528,6.669913,-0.113,1009,30.93,518.548,0.2316985,8.31,2.416,224.8,0,2.85,
2022-03-20 15:00:00,3.801438,6.438209,-0.417,1010,35.33,529.6835,0.2438891,8.54,3.045,232.3,0,2.85,
2022-03-20 16:00:00,9.688041,6.356758,-2.017,1010,52.78,243.9306,0.2353373,7.967,2.447,231.5,0,2.85,
2022-03-20 17:00:00,14.41739,6.526697,-2.193,1011,55.56,269.6846,0.2600973,6.851,1.828,164.9,0.15,3,
2022-03-20 18:00:00,9.906016,6.57054,-3.35,1012,66.48,72.73898,0.2618932,7.25,1.715,179.5,0.16,3.16,
2022-03-20 19:00:00,7.257372,6.484782,-3.668,1012,62.39,21.2416,0.3068476,2.642,0.232,54.48,0,3.16,
2022-03-20 20:00:00,8.164607,6.469511,-5.056,1012,72.53,0,0.305394,3.154,1.371,151.9,0,3.08,
2022-03-20 21:00:00,9.855752,6.566149,-4.722,1012,63.88,0,0.3056938,6.676,1.684,151.6,0,3.08,
2022-03-20 22:00:00,9.189684,6.6014,-5.662,1013,63.46,0,0.3075632,3.799,1.337,133.1,0,3.03,
2022-03-20 23:00:00,8.899065,6.747635,-7.162,1013,73.01,0,0.3057113,3.615,0.942,161.9,0,0.43,
2022-03-21 00:00:00,8.964471,6.94794,-8.14,1013,77.46,0,0.2994056,2.509,0.672,209.2,0,0.43,
2022-03-21 01:00:00,6.061658,7.017542,-9.11,1013,79.91,0,0.2947716,1.434,0.127,268.1,0,0.43,
2022-03-21 02:00:00,5.862716,7.069747,-9.72,1014,82,0,0.2897152,2.15,0.341,80.7,0,0.31,
2022-03-21 03:00:00,6.135474,7.098296,-9.53,1014,81,0,0.283431,2.007,0.147,268,0,0.31,
2022-03-21 04:00:00,5.813414,7.022337,-8.73,1014,78.44,0,0.2851791,0,0,0,0,0.31,
2022-03-21 05:00:00,6.166295,7.012904,-8.29,1014,78.01,0,0.286744,1.116,0.081,114.6,0,0.31,
2022-03-21 06:00:00,7.915468,7.087787,-7.691,1014,77.45,0,0.2872789,1.772,0.087,173.9,0,0.31,
2022-03-21 07:00:00,13.01597,7.371314,-7.271,1015,77.62,3.624202,0.2943468,0,0,0,0,0.31,
2022-03-21 08:00:00,9.03581,7.484135,-6.656,1015,74.12,59.95876,0.2809558,1.966,0.449,150,0,0.31,
2022-03-21 09:00:00,7.503132,7.550876,-4.177,1015,59.18,176.1547,0.3036807,2.54,0.561,164.5,0,0.31,
2022-03-21 10:00:00,6.834817,7.56846,-1.567,1016,45.94,375.7847,0.3047709,3.369,1.714,179.9,0,0.31,
2022-03-21 11:00:00,8.657421,7.692681,0.01,1016,34.56,530.3407,0.2554845,3.564,1.289,177.4,0,0.31,
2022-03-21 12:00:00,8.915819,7.871953,0.146,1016,38.43,324.571,0.2754089,5.274,1.255,28.32,0,0.31,
2022-03-21 13:00:00,9.16518,8.061855,0.723,1016,38.59,482.2695,0.2624153,8.07,2.86,303.1,0,0.31,
2022-03-21 14:00:00,5.680845,8.204494,1.459,1016,34.81,368.825,0.2776585,5.345,1.237,328.2,0,0.31,
2022-03-21 15:00:00,7.152671,8.344129,1.719,1016,36.59,273.1569,0.27704,4.065,1.542,345.9,0,0.31,
2022-03-21 16:00:00,7.775556,8.264441,1.945,1016,37.52,231.1996,0.2565699,5.253,1.804,333.4,0,0.31,
2022-03-21 17:00:00,11.74857,8.153241,2.09,1016,39.57,177.4467,0.2719384,5.018,2.345,333.3,0,0.16,
2022-03-21 18:00:00,8.444245,8.092334,2.029,1017,40.35,74.05116,0.2593268,4.045,0.802,294.9,0,0,
2022-03-21 19:00:00,9.095328,8.168916,1.499,1017,45.91,17.65688,0.261156,4.127,1.267,323,0,0,
2022-03-21 20:00:00,8.655723,8.189379,0.897,1018,48.9,0,0.266483,3.594,0.91,354.2,0,0,
2022-03-21 21:00:00,11.37631,8.252735,0.224,1018,52,0,0.2674444,3.461,1.089,157.2,0,0,
2022-03-21 22:00:00,12.75937,8.401472,-1.034,1018,59.64,0,0.2700975,3.318,1.651,152.3,0,0,
2022-03-21 23:00:00,12.47044,8.55028,-1.865,1019,63.98,0,0.274498,3.42,0.993,148.7,0,0,
2022-03-22 00:00:00,11.11376,8.639833,-2.353,1019,64.73,0,0.2660257,3.543,1.15,161.1,0,0,
2022-03-22 01:00:00,5.72534,8.62582,-3.26,1020,68.75,0,0.2730026,3.256,0.595,160.5,0,0,
2022-03-22 02:00:00,5.092643,8.593734,-4.356,1021,73.71,0,0.2699167,1.29,0.086,167.2,0,0,
2022-03-22 03:00:00,5.65678,8.573788,-5.434,1021,76.66,0,0.269866,0.85,0.007,189.9,0,0,
2022-03-22 04:00:00,6.068537,8.584418,-6.044,1021,79.08,0,0.2716398,1.198,0.048,213.1,0,0,
2022-03-22 05:00:00,8.41083,8.67794,-6.666,1021,80.5,0,0.2747938,1.833,0.196,356.7,0,0,
2022-03-22 06:00:00,12.89781,8.885538,-7.605,1022,83.1,0,0.2613654,1.27,0.077,180,0,0,
2022-03-22 07:00:00,17.28876,9.063571,-8.61,1022,85.3,2.312287,0.259463,1.352,0.047,251,0,0,
2022-03-22 08:00:00,18.78669,9.469857,-8.23,1022,84,40.0565,0.2607267,1.403,0.08,71.04,0,0,
2022-03-22 09:00:00,16.06849,9.826747,-7.307,1022,78.5,56.13755,0.2678523,0,0,0,0,0,
2022-03-22 10:00:00,9.851951,9.952461,-2.668,1022,53.68,367.588,0.2949807,1.946,0.191,138.3,0,0,
2022-03-22 11:00:00,5.784673,9.832764,1.336,1022,42.3,591.5597,0.2652035,4.065,1.365,173.5,0,0,
2022-03-22 12:00:00,14.69288,10.07347,2.972,1022,42.53,629.5477,0.2717768,3.625,2.423,198,0,0,
2022-03-22 13:00:00,1.80374,9.766747,4.806,1021,34.23,745.1174,0.2745577,4.157,1.431,209.1,0,0,
2022-03-22 14:00:00,17.24262,10.24849,4.93,1021,39.52,633.2699,0.2811322,4.536,2.335,203.3,0,0,
2022-03-22 15:00:00,16.51088,10.63841,5.796,1021,38.7,546.4822,0.2707402,4.301,1.867,192.4,0,0,
2022-03-22 16:00:00,13.45511,10.87506,5.374,1021,43.41,280.9351,0.2676201,4.874,2.11,195.4,0,0,
2022-03-22 17:00:00,18.00397,11.1357,4.973,1021,47.67,160.7908,0.2759863,5.243,2.387,222,0,0,
2022-03-22 18:00:00,16.86696,11.48665,4.895,1021,49.22,114.1485,0.2608989,5.56,2.44,231.4,0,0,
2022-03-22 19:00:00,21.1692,11.98973,3.677,1020,56.37,19.95181,0.2504368,2.836,0.76,164.9,0,0,
2022-03-22 20:00:00,14.91982,12.25073,1.848,1021,67.29,0,0.2502895,2.273,0.747,150.5,0,0,
2022-03-22 21:00:00,13.48189,12.33846,0.817,1021,73.17,0,0.2536523,2.662,0.863,119.2,0,0,
2022-03-22 22:00:00,12.32037,12.32017,-0.018,1021,77.13,0,0.2514836,1.915,0.428,145.9,0,0,
2022-03-22 23:00:00,11.61009,12.28432,-1.214,1021,82.1,0,0.2523071,0.358,0.001,128.9,0,0,
2022-03-23 00:00:00,10.12115,12.24297,-2.122,1020,85.8,0,0.2510477,0.655,0.003,275.7,0,0,
2022-03-23 01:00:00,7.884421,12.33293,-2.198,1020,86.8,0,0.252767,0.963,0.009,52.69,0,0,
2022-03-23 02:00:00,6.99791,12.41231,-2.217,1020,87.3,0,0.2519097,0.584,0.002,106,0,0,
2022-03-23 03:00:00,6.834764,12.4614,-1.992,1019,87.1,0,0.1973467,2.089,0.42,112.9,0,0,
2022-03-23 04:00:00,5.182523,12.42448,-1.272,1018,86.9,0,0.2533008,2.662,1.192,133.8,0,0,
2022-03-23 05:00:00,4.789953,12.27361,-1.045,1018,86,0,0.2493537,3.727,1.421,137.2,0,0,
2022-03-23 06:00:00,3.595914,11.88603,-0.582,1018,86.7,0,0.2470091,2.959,1.517,152.9,0,0,
2022-03-23 07:00:00,4.390796,11.34862,-0.674,1017,86.6,1.43515,0.2486507,2.652,1.373,157.2,0,0,
2022-03-23 08:00:00,5.045112,10.77605,0.082,1017,84.4,6.127232,0.2549266,1.935,0.479,124.1,0,0,
2022-03-23 09:00:00,5.08788,10.31852,0.431,1016,81.3,62.4014,0.2542247,1.567,0.145,94.8,0,0,
2022-03-23 10:00:00,3.880128,10.0697,1.264,1016,77.69,155.4528,0.2538054,3.4,1.536,177.3,0,0,
2022-03-23 11:00:00,3.318904,9.966958,3.074,1015,69.19,556.4858,0.2664838,4.495,2.47,188.2,0,0,
2022-03-23 12:00:00,5.594713,9.587868,5.211,1014,58.73,727.1336,0.2415851,4.557,2.539,213.7,0,0,
2022-03-23 13:00:00,27.51578,10.6592,6.786,1013,53.67,778.1133,0.2376554,6.697,3.796,211.3,0,0,
2022-03-23 14:00:00,18.69902,10.71989,8.06,1012,49.02,649.2062,0.2126847,6.236,3.384,205.5,0,0,
2022-03-23 15:00:00,15.69209,10.68577,8.28,1011,50.52,447.011,0.2008583,5.939,3.14,199.5,0,0,
2022-03-23 16:00:00,5.823549,10.36779,9.02,1011,48.35,273.8373,0.1980037,6.072,2.987,162,0,0,
2022-03-23 17:00:00,5.64138,9.85268,9.09,1010,47.92,308.6773,0.1921962,5.417,3.098,160,0,0,
2022-03-23 18:00:00,5.625592,9.38429,7.476,1010,54.66,109.6751,0.1718779,6.38,2.566,165.3,0,0,
2022-03-23 19:00:00,9.077304,8.880461,5.864,1009,63.04,15.73573,0.1868373,4.096,1.943,168.2,0,0,
2022-03-23 20:00:00,8.167991,8.599134,5.094,1009,67.05,0,0.1824553,4.291,1.877,160.4,0,0,
2022-03-23 21:00:00,5.584468,8.270075,4.936,1009,67.58,0,0.1860335,6.287,2.62,159.9,0,0,
2022-03-23 22:00:00,5.593372,7.989783,4.585,1009,70.8,0,0.1879939,8.42,3.7,165.6,0.78,0.78,
2022-03-23 23:00:00,3.04041,7.632713,3.733,1009,75,0,0.1890804,6.625,2.976,155.5,0,0.78,
2022-03-24 00:00:00,3.800079,7.369336,3.215,1009,76.9,0,0.1749603,5.325,2.473,147.8,0.07,0.85,
2022-03-24 01:00:00,7.100585,7.336676,2.598,1009,81,0,0.1720098,4.403,1.816,181.3,0,0.85,
2022-03-24 02:00:00,4.15415,7.218186,2.681,1010,74.42,0,0.1715102,4.372,1.442,144.3,0,0.85,
2022-03-24 03:00:00,3.939654,7.097556,1.398,1010,81.2,0,0.169089,0,0,0,0,0.85,
2022-03-24 04:00:00,5.488232,7.110294,1.59,1010,81.6,0,0.1717819,5.366,1.754,161.5,0,0.85,
2022-03-24 05:00:00,6.932082,7.199549,1.664,1011,77.52,0,0.1697197,4.434,2.331,172,0,0.85,
2022-03-24 06:00:00,6.784652,7.332414,1.472,1012,64.32,0,0.1713421,6.226,2.785,290.4,0,0.85,
2022-03-24 07:00:00,10.02465,7.567157,-0.377,1014,71.91,3.328923,0.170737,6.861,2.842,342.1,0.16,1.01,
2022-03-24 08:00:00,12.56328,7.880414,-0.842,1015,62.64,44.33673,0.1706311,7.66,2.388,354.5,0,1.01,
2022-03-24 09:00:00,9.001853,8.043496,0.563,1016,42.03,272.9255,0.1753991,4.393,0.95,14.19,0,1.01,
2022-03-24 10:00:00,4.272658,8.059852,0.276,1016,40.82,350.2086,0.1708736,5.98,2.346,303.3,0,1.01,
2022-03-24 11:00:00,3.211397,8.055372,1.007,1017,29.27,615.1863,0.1814953,8.04,2.631,290.7,0,1.01,
2022-03-24 12:00:00,3.158304,7.953856,2.139,1017,22.67,747.6992,0.1899159,6.81,1.584,232.9,0,1.01,
2022-03-24 13:00:00,4.965178,7.014247,2.167,1017,19.94,754.9441,0.1841176,5.816,2.123,251.7,0,1.01,
2022-03-24 14:00:00,8.798621,6.60173,2.426,1016,20.51,697.8763,0.194315,7.813,2.777,299.3,0,1.01,
2022-03-24 15:00:00,15.02469,6.573922,2.777,1017,19.64,734.8126,0.188024,10.61,2.939,329.5,0,1.01,
2022-03-24 16:00:00,20.59273,7.189305,3.146,1017,19,519.9922,0.192966,8.46,2.531,334.6,0,1.01,
2022-03-24 17:00:00,12.37792,7.469994,2.991,1017,20.71,302.2809,0.1714189,5.519,2.437,324.1,0,1.01,
2022-03-24 18:00:00,14.28302,7.83072,2.657,1017,22.62,143.9164,0.1801099,5.12,2.443,330.7,0,1.01,
2022-03-24 19:00:00,12.9286,7.99119,1.109,1017,30.29,22.91769,0.179,2.714,0.619,335.4,0,1.01,
2022-03-24 20:00:00,12.94849,8.190378,-2.27,1017,48.04,0,0.179709,0.225,0.002,6.561,0,1.01,
2022-03-24 21:00:00,14.34535,8.555415,-3.558,1017,54.66,0,0.1742744,1.536,0.034,348.3,0,1.01,
2022-03-24 22:00:00,14.53998,8.92819,-4.124,1017,57.91,0,0.1731542,1.802,0.076,336.6,0,0.23,
2022-03-24 23:00:00,13.11606,9.348009,-4.093,1017,56.37,0,0.1753707,3.205,0.711,330.3,0,0.23,
2022-03-25 00:00:00,13.56402,9.75484,-6.004,1018,65.02,0,0.1796872,0,0,0,0,0.16,
2022-03-25 01:00:00,20.27427,10.30374,-6.725,1018,68.43,0,0.1821782,1.096,0.012,261.8,0,0.16,
2022-03-25 02:00:00,17.49741,10.85971,-7.479,1017,72.77,0,0.1817614,0,0,0,0,0.16,
2022-03-25 03:00:00,16.9974,11.40379,-7.667,1017,74.35,0,0.1817016,1.393,0.026,332.5,0,0.16,
2022-03-25 04:00:00,16.83746,11.87667,-8.14,1016,76.97,0,0.1840405,0.532,0.003,301.3,0,0.16,
2022-03-25 05:00:00,22.2952,12.5168,-7.699,1016,77.63,0,0.1806538,0,0,0,0,0.16,
2022-03-25 06:00:00,34.43449,13.66888,-7.529,1016,77.63,0,0.1803596,1.679,0.089,191,0,0.16,
2022-03-25 07:00:00,44.47506,15.10431,-6.913,1015,76.71,3.670051,0.1808263,2.304,0.486,53.53,0,0,
2022-03-25 08:00:00,60.09389,17.08475,-6.21,1015,72.93,61.01127,0.1828824,2.017,0.191,163.5,0,0,
2022-03-25 09:00:00,81.18559,20.09241,-3.892,1014,60.06,200.8252,0.182992,0,0,0,0,0,
2022-03-25 10:00:00,94.04493,23.83292,-1.207,1014,44.43,337.1633,0.1682081,0.911,0.014,233.9,0,0,
2022-03-25 11:00:00,61.59144,26.26542,1.58,1014,32.99,577.9775,0.1622317,0,0,0,0,0,
2022-03-25 12:00:00,13.90137,26.71305,3.482,1013,26.54,689.4271,0.1523156,2.458,0.54,221.5,0,0,
2022-03-25 13:00:00,27.41548,27.64848,4.052,1013,29.41,672.4164,0.1430759,5.171,2.504,213.2,0,0,
2022-03-25 14:00:00,25.58617,28.34796,4.88,1012,27.77,731.9008,0.1298685,5.11,2.919,203.6,0,0,
2022-03-25 15:00:00,14.32837,28.31894,5.95,1012,21.73,602.4318,0.1281656,3.717,1.627,185.8,0,0,
2022-03-25 16:00:00,15.30112,28.09846,6.272,1012,23.06,420.8614,0.1109762,3.512,0.731,209.4,0,0,
2022-03-25 17:00:00,17.13791,28.29679,6.571,1012,21.43,300.1542,0.1055062,2.13,0.415,180.2,0,0,
2022-03-25 18:00:00,16.00761,28.36865,5.569,1011,28.77,126.3339,0.112752,2.796,1.097,184.3,0,0,
2022-03-25 19:00:00,21.34248,28.71923,4.176,1011,33.85,29.79842,0.1158079,2.826,0.257,147.4,0,0,
2022-03-25 20:00:00,10.55447,28.61948,0.696,1011,50.96,0,0.1141153,1.126,0.016,101.1,0,0,
2022-03-25 21:00:00,12.8965,28.55911,-0.308,1011,59.72,0,0.1177038,0.604,0.007,234.5,0,0,
2022-03-25 22:00:00,13.11483,28.49973,-0.987,1011,63.73,0,0.1177959,0,0,0,0,0,
2022-03-25 23:00:00,12.93124,28.49203,-2.327,1011,66.76,0,0.112614,0,0,0,0,0,
2022-03-26 00:00:00,17.74545,28.66626,-2.831,1011,69.56,0,0.1120192,1.669,0.051,156.2,0,0,
2022-03-26 01:00:00,34.04306,29.23996,-3.315,1011,72.59,0,0.1112116,0,0,0,0,0,
2022-03-26 02:00:00,55.61176,30.82805,-3.396,1011,71.66,0,0.1077019,2.929,0.436,89.8,0,0,
2022-03-26 03:00:00,62.06915,32.70604,-4.075,1011,75.01,0,0.1089218,1.219,0.049,38.91,0,0,
2022-03-26 04:00:00,67.20285,34.8046,-4.594,1011,77.51,0,0.1077737,0.86,0.01,316.9,0,0,
2022-03-26 05:00:00,78.64766,37.15262,-4.823,1012,77.14,0,0.108225,1.26,0.047,345.2,0,0,
2022-03-26 06:00:00,91.73551,39.54016,-5.21,1012,79.76,0,0.1082453,0.676,0.004,220.5,0,0,
2022-03-26 07:00:00,82.96252,41.14381,-4.942,1012,79.97,3.799889,0.1076706,1.567,0.064,327.7,0,0,
2022-03-26 08:00:00,57.59335,41.03962,-3.864,1012,74.73,62.65205,0.1110156,0.963,0.016,202.2,0,0,
2022-03-26 09:00:00,61.08245,40.20199,-1.781,1012,67.03,152.8085,0.1187478,0,0,0,0,0,
2022-03-26 10:00:00,120.8765,41.31997,0.958,1011,49.5,292.9118,0.1164016,0.543,0.009,260.2,0,0,
2022-03-26 11:00:00,82.51058,42.1916,4.119,1011,34.15,634.2761,0.1110125,5.089,1.026,174.8,0,0,
2022-03-26 12:00:00,6.09047,41.86615,5.807,1011,32.22,614.2343,0.03952224,5.857,3.055,159.2,0,0,
2022-03-26 13:00:00,10.79444,41.1736,6.171,1011,33.03,564.037,0.09336039,5.878,2.688,163,0,0,
2022-03-26 14:00:00,11.65623,40.59319,6.29,1010,35.97,531.2261,0.07786871,6.38,2.812,164.9,0,0,
2022-03-26 15:00:00,8.486131,40.34976,6.285,1010,38.03,372.3369,0.082587,6.349,3.111,150.3,0,0,
2022-03-26 16:00:00,9.727782,40.11754,6.07,1010,41.14,183.5932,0.05804462,5.96,3.148,150.1,0,0,
2022-03-26 17:00:00,9.238926,39.78841,5.698,1010,44.11,134.4856,0.05641825,6.287,3.481,159.1,0,0,
2022-03-26 18:00:00,10.99049,39.57937,5.435,1010,45.07,47.91542,0.05024545,6.031,2.412,149,0,0,
2022-03-26 19:00:00,12.87539,39.22657,4.808,1010,48.13,22.49361,0.05875216,2.56,0.36,158.4,0,0,
2022-03-26 20:00:00,13.15695,39.33501,3.581,1010,53.83,0.01195937,0.06133391,2.488,0.217,166.3,0,0,
2022-03-26 21:00:00,12.81204,39.33149,2.058,1010,64.01,0,0.06119847,0,0,0,0,0,
